title,region,publisher,productId,upc,releaseDate,rating
Combat Choro Q: Advance Daisakusen,JP,Takara,AGB-AQCJ-JPN,4904880139446,08/08/02,
Combo Pack: Sonic Advance + Sonic Pinball Party,US,Sega,AGB-BW5E-USA,010086600339,11/16/05,E
Comix Zone,EU,Sega,AGB-ACZP-EUR,,09/11/02,
Connect Four / Perfection / Trouble,US,DSI Games,AGB-B65E-USA,802068100476,08/21/05,E
Contra Advance: The Alien Wars EX,US,Konami,AGB-AAWE-USA,083717500353,11/03/02,E
Corvette,US,TDK Mediactive,AGB-AVCE-USA,739069625137,11/11/03,E
Crash & Spyro Superpack,US,VU Games,AGB-B53E-USA,020626723954,10/20/05,E
Crash & Spyro Superpack Volume 1,EU,VU Games,AGB-B5AP-EUR,,2005,3+
Crash & Spyro Superpack Volume 2,EU,VU Games,AGB-B52P-EUR,3348542199101,2005,3+
Crash & Spyro Superpack: Spyro: Season of Ice \ Crash Bandicoot: The Huge Adventure,US,Sierra Entertainment,AGB-B45E-USA,020626727600,09/25/07,E
Crash Bandicoot 2: N-Tranced,US,Universal Interactive,AGB-AC8E-USA,020626717861,01/07/03,E
Crash Bandicoot Purple: Ripto's Rampage,US,VU Games,AGB-BD4E-USA,020626721844,06/03/04,E
Crash Bandicoot: The Huge Adventure,US,Universal Interactive,AGB-ACQE-USA,020626714402,02/25/02,E
Crash Nitro Kart,US,Universal Interactive,AGB-BCNE-USA,020626720281,11/11/03,E
Crash Superpack: Crash Bandicoot 2: N-Tranced / Crash Nitro Kart,US,Sierra Entertainment,AGB-B8AE-USA,020626724234,10/19/05,E
Crash of the Titans,US,Sierra Entertainment,AGB-BQCE-USA,020626726450,10/04/07,E
Crazy Chase,US,Kemco,AGB-ACCE-USA,741648007074,10/23/02,E
Crazy Frog Racer,EU,Digital Jesters,AGB-BCRP-EUR,,12/16/05,3+
Crazy Taxi: Catch a Ride,US,THQ,AGB-A3CE-USA,785138321240,04/09/03,E
Creatures,EU,Swing! Deutschland,AGB-ACTP-EUR,,02/08/02,
Croket! 2: Yami no Bank to Ban Joou,JP,Konami,AGB-BK2J-JPN,4988602098136,07/17/03,A
Croket! 3: Granyuu Oukoku no Nazo,JP,Konami,AGB-B3KJ-JPN,4988602105322,12/11/03,A
Croket! 4: Bank no Mori no Mamorigami,JP,Konami,AGB-BK4J-JPN,4988602112306,07/22/04,A
Croket! Great Jikuu no Boukensha,JP,Konami,AGB-BK5J-JPN,4988602116243,12/09/04,A
Croket! Yume no Banker Survival!,JP,Konami,AGB-A6CJ-JPN,4988602087598,10/17/02,
"Crouching Tiger, Hidden Dragon",US,Ubisoft,AGB-AQDE-USA,008888140290,10/09/03,T
Cruis'n Velocity,US,Midway,AGB-ACFE-USA,031719198658,11/30/01,E
Crushed Baseball,US,Summitsoft Entertainment,AGB-BCBE-USA,831666900119,09/06/04,E
Cubix Robots for Everyone: Clash 'n Bash,US,3DO,AGB-ACXE-USA,790561525219,06/24/02,E
Curious George,US,Namco,AGB-B3JE-USA,722674500234,02/01/06,E
Custom Robo GBA,JP,Nintendo,,,Canceled,
Custom Robo GX,JP,Nintendo,AGB-ARJJ-JPN,4902370506044,07/26/02,
Cyber Drive Zoids: Hatakedamono no Senshi Hugh,JP,Tomy Corporation,AGB-AZ3J-JPN,4904810674566,07/18/03,A
D.I.C.E.,US,Bandai,,,Canceled,
DK: King of Swing,US,Nintendo,AGB-BBKE-USA,045496735357,09/19/05,E
DOOM,US,Activision,AGB-ADME-USA,047875802056,10/28/01,T
DOOM II,US,Activision,AGB-A9DE-USA,047875804890,10/28/02,T
DRIV3R,US,Atari SA,AGB-B3RE-USA,742725266865,10/25/05,T
Dai-Mahjong,JP,Hori,AGB-AHMJ-JPN,4961818000841,12/13/01,
Daia Droid Daisakusen,JP,Epoch,,,Canceled,
Daisenryaku for Game Boy Advance,JP,Media Kite,AGB-ADSJ-JPN,4516647003411,12/07/01,
Daisenryoku,JP,Sammy Studios,,,Canceled,
Daisuki Teddy,JP,MTO,AGB-ATDJ-JPN,4536478000328,04/19/02,
Dan Doh!! Tobase Shouri no Smile Shot,JP,Takara,AGB-BDNJ-JPN,4904880251001,09/22/04,A
Dan Doh!! Xi,JP,GameVillage,AGB-AXHJ-JPN,4525642000134,11/14/02,
Dancing Sword: Senkou,JP,MTO,AGB-A9SJ-JPN,4536478000434,03/28/03,
Daredevil,US,Encore Software,AGB-AVLE-USA,705381802006,02/02/03,E
Darius R,JP,Pacific Century Cyber Works,AGB-A2DJ-JPN,4907859114048,12/13/02,
Dark Arena,US,Majesco,AGB-ADAE-USA,096427012511,01/18/02,T
Darklight,US,O3 Entertainment,,873469006025,Canceled,E
Dave Mirra Freestyle BMX 2,US,Acclaim,AGB-AX2E-USA,021481522553,11/20/01,E
Dave Mirra Freestyle BMX 3,US,Acclaim,AGB-AB3E-USA,021481522942,11/25/02,E
David Beckham Soccer,US,Majesco,AGB-ABQE-USA,096427012818,10/07/02,E
Davis Cup Tennis,US,Ubisoft,AGB-AD6E-USA,008888140238,10/14/02,E
Dead to Rights,US,Namco,AGB-BDEE-USA,722674500043,12/03/04,T
Deal or No Deal,US,Destination Software,AGB-BZNE-USA,802068101299,07/18/07,E
Defender,US,Midway,AGB-A2FE-USA,031719198955,11/03/02,E
Defender of the Crown,US,Metro3D,AGB-ADHE-USA,650001771159,10/07/02,E
DemiKids: Dark Version,US,Atlus,AGB-AC5E-USA,730865850075,10/07/03,E
DemiKids: Light Version,US,Atlus,AGB-AL4E-USA,730865850068,10/06/03,E
Demon Driver: Time to Burn Rubber,US,Ignition Entertainment,AGB-A9AE-USA,839204000109,09/22/04,E
Demon Hunter,EU,Independent Arts,,,Canceled,
Denki Blocks!,US,Majesco,AGB-ADBE-USA,096427012771,10/30/01,E
Densetsu no Starfy,JP,Nintendo,AGB-ASTJ-JPN,4902370506075,09/06/02,
Densetsu no Starfy 2,JP,Nintendo,AGB-AVFJ-JPN,4902370506853,09/05/03,A
Densetsu no Starfy 3,JP,Nintendo,AGB-B3DJ-JPN,4902370509267,08/05/04,A
Derby Stallion Advance,JP,Enterbrain,AGB-A8PJ-JPN,4541993011254,12/06/02,
Desert Strike Advance,US,Electronic Arts,AGB-ADIE-USA,014633145403,05/08/02,E
Dexter's Laboratory: Chess Challenge,US,Bam Entertainment,AGB-ADXE-USA,682384320150,10/15/02,E
Dexter's Laboratory: Deesaster Strikes!,US,Bam Entertainment,AGB-ADLE-USA,682384320068,09/26/01,E
Di Gi Charat: Di Gi Communication,JP,Broccoli,AGB-A3OJ-JPN,4510417030256,10/25/02,
Di Gi Communication 2: Datou! Black GemaGema Dan!,JP,Broccoli,AGB-BDKJ-JPN,4510417030553,07/15/04,
DiaDroids World: Evil Teikoku no Yabou,JP,Epoch,AGB-ADDJ-JPN,4905040377203,12/07/01,
Diddy Kong Pilot,US,Nintendo,,,Canceled,
Die Biene Maja: Suesses Gold,EU,Midway,AGB-BEEP-EUR,,03/18/05,
Die Wilden Fussball Kerle: Entscheidung im Teufelstopf,EU,Kiddinx,AGB-BWUD-DEU,,05/11/06,
Die Wilden Fussball Kerle: Gefahr im Wilde Kerle Land,EU,Kiddinx,AGB-BXWD-DEU,,02/19/07,
Digimon Battle Spirit,US,Bandai,AGB-A8SE-USA,045557182014,01/13/03,E
Digimon Battle Spirit 2,US,Bandai,AGB-BDSE-USA,045557182045,09/24/03,E
Digimon Racing,US,Bandai,AGB-BDGE-USA,045557182052,09/13/04,E
Diner Dash,US,Eidos Interactive,,,Canceled,E
Dinotopia: The Timestone Pirates,US,TDK Mediactive,AGB-AD3E-USA,739069625052,04/30/02,E
Disney High School Musical: Livin' the Dream,US,Disney Interactive Studios,AGB-BJ2E-USA,712725003906,11/15/07,E
Disney Presents Piglet's Big Game,US,Disney Interactive,AGB-A9NE-USA,712725001414,02/02/03,E
Disney Princess,US,THQ,AGB-AQPE-USA,785138321318,04/04/03,E
Disney Princess: Royal Adventure,US,Buena Vista Games,AGB-BQNE-USA,712725003159,10/05/06,E
Disney Sports: Basketball,US,Konami,AGB-A2AE-USA,083717500339,11/23/02,E
Disney Sports: Football,US,Konami,AGB-A3DE-USA,083717500230,11/05/02,E
Disney Sports: Motocross,US,Konami,AGB-AOME-USA,083717500346,03/31/03,E
Disney Sports: Skateboarding,US,Konami,AGB-A4DE-USA,083717500247,11/15/02,E
Disney Sports: Snowboarding,US,Konami,AGB-A5DE-USA,083717500360,02/05/03,E
Disney Sports: Soccer,US,Konami,AGB-A6DE-USA,083717500292,11/11/02,E
Disney presents Home on the Range,US,Disney Interactive,AGB-BHME-USA,712725001513,03/31/04,E
Disney's Aladdin,US,Capcom,AGB-BADE-USA,013388280186,09/28/04,E
"Disney's American Dragon: Jake Long, Rise of the Huntsclan",US,Buena Vista Games,AGB-BAPE-USA,712725002558,10/12/06,E10+
Disney's Atlantis: The Lost Empire,US,THQ,AGB-ATLE-USA,785138320809,09/19/01,E
Disney's Brother Bear,US,Disney Interactive,AGB-BBRE-USA,712725001438,11/04/03,E
Disney's Chicken Little,US,Buena Vista Games,AGB-BCHE-USA,712725001872,10/20/05,E
Disney's Cinderella: Magical Dreams,US,Buena Vista Interactive,AGB-BCDE-USA,712725001841,09/20/05,E
Disney's Donald Duck Advance,US,Ubisoft,AGB-ADKE-USA,008888140047,11/15/01,E
Disney's Extreme Skate Adventure,US,Activision,AGB-BESE-USA,047875805675,09/02/03,E
Disney's Herbie: Fully Loaded,US,Buena Vista Interactive,AGB-B8FE-USA,712725001834,07/12/05,E
Disney's Kim Possible 2: Drakken's Demise,US,Disney Interactive,AGB-BKME-USA,712725001520,09/15/04,E
Disney's Kim Possible 3: Team Possible,US,Buena Vista Interactive,AGB-BQPE-USA,712725001957,08/21/05,E
Disney's Kim Possible: Revenge of Monkey Fist,US,Disney Interactive,AGB-AEYE-USA,712725001377,11/13/02,E
Disney's Lilo & Stitch,US,Disney Interactive,AGB-ALTE-USA,712725001308,06/07/02,E
Disney's Lilo & Stitch 2: Hamsterviel Havoc,US,Disney Interactive,AGB-BLSE-USA,712725001551,10/12/04,E
Disney's Little Einsteins,US,Buena Vista Games,AGB-BEIE-USA,712725003180,09/12/06,E
Disney's Magical Quest 2 Starring Mickey and Minnie,US,Capcom,AGB-AQME-USA,013388280179,11/12/03,E
Disney's Magical Quest 3 Starring Mickey & Donald,US,Capcom,AGB-BMQE-USA,013388280209,06/14/05,E
Disney's Magical Quest Starring Mickey & Minnie,US,Nintendo,AGB-A3ME-USA,045496731557,08/12/02,E
Disney's Meet the Robinsons,US,Buena Vista Games,AGB-BRHE-USA,712725002886,03/27/07,E
Disney's Party,US,Electronic Arts,AGB-BD8E-USA,014633147278,09/16/03,E
Disney's Peter Pan: Return to Neverland,US,Disney Interactive,AGB-APPE-USA,712725000936,02/22/02,E
Disney's Tarzan: Return to the Jungle,US,Activision,AGB-AJGE-USA,047875803893,09/14/02,E
Disney's The Lion King 1 1/2,US,Disney Interactive,AGB-BLKE-USA,712725001407,09/30/03,E
Disney's The Little Mermaid: Magic in Two Kingdoms,US,Buena Vista Games,AGB-BN9E-USA,712725002640,10/06/06,E
Disney's Treasure Planet,US,Disney Interactive,AGB-AZQE-USA,712725001339,10/31/02,E
Disney's Winnie the Pooh's Rumbly Tumbly Adventure,US,Ubisoft,AGB-BWHE-USA,008888140092,02/08/05,E
Disney's Winnie the Pooh's Rumbly Tumbly Adventure / Rayman 3,EU,Ubisoft,AGB-BWZP-EUR,3307210224392,06/16/06,3+
Disney/Pixar Finding Nemo,US,THQ,AGB-AZIE-USA,785138321301,05/12/03,E
Disney/Pixar Finding Nemo: The Continuing Adventures,US,THQ,AGB-BZIE-USA,785138321653,09/08/04,E
"Disney/Pixar Monsters, Inc.",US,THQ,AGB-AMXE-USA,785138320908,10/25/01,E
Disney/Pixar Ratatouille,US,THQ,AGB-BNLE-USA,785138322537,06/26/07,E
Dogz,US,Ubisoft,AGB-B82E-USA,008888140917,11/17/05,E
Dogz 2,US,Ubisoft,AGB-BIME-USA,008888143222,04/03/07,E
Dogz Fashion,US,Ubisoft,AGB-BFEE-USA,008888143185,09/19/06,E
Dokapon: Monster Hunter,US,AIA,AGB-ADQE-USA,839204000024,10/30/01,E
DokiDoki Cooking Series 1: Komugi-Chan no Happy Cake,JP,MTO,AGB-A56J-JPN,4536478000380,11/22/02,
DokiDoki Cooking Series 2: Gourmet Kitchen: Suteki na Obentou,JP,MTO,AGB-A8OJ-JPN,4536478000441,03/14/03,
Dokodemo Taikyoku: Yakuman Advance,JP,Nintendo,AGB-AYAJ-JPN,4902370505696,10/26/01,
Domo-Kun no Fushigi Terebi,JP,Nintendo,AGB-ADOJ-JPN,4902370505832,02/21/02,
Don-Chan Puzzle: Hanabi de Don! Advance,JP,Aruze Corp,AGB-BDAJ-JPN,4524073320026,07/29/04,A
Donkey Kong Country,US,Nintendo,AGB-A5NE-USA,045496733131,06/09/03,E
Donkey Kong Country 2,US,Nintendo,AGB-B2DE-USA,045496733971,11/15/04,E
Donkey Kong Country 3,US,Nintendo,AGB-BDQE-USA,045496735852,11/07/05,E
Donkey Kong Plus,US,Nintendo,,,Canceled,
Donkey Kong: Coconut Crackers,US,Nintendo,,,Canceled,
Dora the Explorer: Dora's World Adventure,US,Global Star Software,AGB-BXPE-USA,710425253713,10/09/06,E
Dora the Explorer: Super Spies,US,Gotham Games,AGB-BERE-USA,661204064054,10/25/04,E
Dora the Explorer: Super Star Adventures,US,Global Star Software,AGB-BDOE-USA,710425255755,11/29/04,E
Dora the Explorer: The Search for Pirate Pig's Treasure,US,NewKidCo,AGB-AERE-USA,710425252990,12/13/02,E
Doraemon Dokodemo Walker,JP,Epoch,AGB-ADPJ-JPN,4905040377302,03/29/02,
Doraemon: Midori no Wakusei Doki Doki Daikyuushuutsu!,JP,Epoch,AGB-ADRJ-JPN,4905040377104,04/27/01,
Double Dragon Advance,US,Atlus,AGB-BDDE-USA,730865850082,11/14/03,T
Doubutsujima no Chobi Gurumi,JP,Rocket,AGB-A8DJ-JPN,4542058000237,08/08/03,
Doubutsujima no Chobi Gurumi 2: Tama-chan Monogatari,JP,Rocket Company,AGB-BDCJ-JPN,4542058000275,08/05/04,
Downforce,US,Titus Software,,091493544034,Canceled,E
Dr. Mario / Puzzle League,US,Nintendo,AGB-BZPE-USA,045496736729,11/28/05,E
Dr. Muto,EU,Midway,AGB-A6TP-EUR,,2002,
Dr. Seuss' Green Eggs and Ham,US,NewKidCo,AGB-BUSE-USA,661204074015,11/17/03,E
Dr. Seuss' The Cat in the Hat (Movie Merchandise),US,VU Games,AGB-AQTE-USA,020626720359,11/05/03,E
Dr. Sudoku,US,Mastiff,AGB-BUOE-USA,859292000218,05/03/06,E
Dragon Ball GT: Transformation,US,Atari SA,AGB-BT4E-USA,742725256330,08/09/05,E10+
Dragon Ball GT: Transformation 2,US,Atari SA,,742725266445,Canceled,E10+
Dragon Ball Z: Buu's Fury,US,Atari SA,AGB-BG3E-USA,742725256309,09/14/04,E
Dragon Ball Z: Buu's Fury / Dragon Ball GT: Transformation,US,Atari SA,AGB-BUFE-USA,742725271845,03/29/06,E10+
Dragon Ball Z: Collectible Card Game,US,Infogrames,AGB-ADZE-USA,722242518968,05/29/02,E
Dragon Ball Z: Supersonic Warriors,US,Atari SA,AGB-AZJE-USA,742725256361,06/22/04,T
Dragon Ball Z: Taiketsu,US,Atari SA,AGB-BDBE-USA,742725226982,11/24/03,T
Dragon Ball Z: Taiketsu / Yu-Yu Hakusho Spirit Detective 2-Pack,US,Atari SA,,742725260429,Canceled,T
Dragon Ball Z: The Legacy of Goku,US,Infogrames,AGB-ALGE-USA,722242518760,05/14/02,E
Dragon Ball Z: The Legacy of Goku I & II,US,Atari SA,AGB-BLFE-USA,742725270091,12/08/05,E
Dragon Ball Z: The Legacy of Goku II,US,Atari SA,AGB-ALFE-USA,722242519613,06/17/03,E
Dragon Ball: Advanced Adventure,US,Atari SA,AGB-BDVE-USA,742725271838,06/06/06,E10+
Dragon Ball: The Red Ribbon Army Saga,US,Atari SA,,,Canceled,
Dragon Drive: World D Break,JP,Banpresto,AGB-A5GJ-JPN,4983164733143,07/18/03,A
Dragon Quest Characters: Torneko no Daibouken 2 Advance,JP,Enix Corporation,AGB-AT2J-JPN,4988601003568,12/20/01,
Dragon Quest Characters: Torneko no Daibouken 3 Advance - Fushigi no Dungeon,JP,Square Enix,AGB-BD3J-JPN,4988601003971,06/24/04,
Dragon Quest Monsters: Caravan Heart,JP,Enix Corporation,AGB-A9HJ-JPN,4988601003759,03/29/03,A
Dragon Tales: Dragon Adventures,US,Global Star Software,AGB-BD9E-USA,710425255687,2004,E
Dragon's Rock,EU,East Entertainment Media,AGB-BJDP-EUR,,11/14/06,3+
DreamWorks & Aardman Flushed Away,US,D3Publisher,AGB-BLHE-USA,879278310049,10/24/06,E
DreamWorks Shark Tale,US,Activision,AGB-BSUE-USA,047875807037,09/27/04,E
Dreamworks Madagascar: Operation Penguin,US,Activision,AGB-BM7E-USA,047875812055,11/07/05,E
Drill Dozer,US,Nintendo,AGB-V49E-USA,045496736897,02/06/06,E
Driven,US,Bam Entertainment,AGB-ADVE-USA,682384320075,11/28/01,E
Driver 2 Advance,US,Infogrames,AGB-ADUE-USA,722242519316,10/22/02,T
Drome Racers,US,THQ,AGB-AOEE-USA,785138321479,06/19/03,E
Droopy's Tennis Open,EU,LSP,AGB-AD7P-EUR,,2002,
Dual Blades,US,Metro3D,AGB-AB9E-USA,650001771128,10/07/02,M
Duel Masters 2: Invincible Advance,JP,Atlus,AGB-BD2J-JPN,4984995101125,03/18/04,A
Duel Masters: Kaijudo Showdown,US,Atari SA,AGB-BD6E-USA,742725256903,11/16/04,E
Duel Masters: Sempai Legends,US,Atari SA,AGB-AA9E-USA,742725251274,06/01/04,E
Duel Masters: Shadow of the Code,US,Atari SA,AGB-BDUE-USA,742725265516,10/18/05,E
Duke Nukem Advance,US,Take-Two Interactive,AGB-AD9E-USA,710425250989,08/12/02,T
Dune: Ornithopter Assault,EU,Cryo Interactive,,,Canceled,
Dungeons & Dragons: Eye of the Beholder,US,Infogrames,AGB-AD4E-USA,722242519323,10/30/02,E
Dynasty Warriors Advance,US,Nintendo,AGB-B36E-USA,045496735715,08/29/05,E10+
E.T. Salerian Project,US,NewKidCo,,,Canceled,
E.T. The Extra-Terrestrial,US,NewKidCo,AGB-AETE-USA,661204014011,12/14/01,E
ESPN Final Round Golf 2002,US,Konami,AGB-AGRE-USA,083717500049,08/28/01,E
ESPN Great Outdoor Games Bass 2002,US,Konami,AGB-AMGE-USA,083717500087,11/29/01,E
ESPN International Winter Sports 2002,US,Konami,AGB-AWIE-USA,083717500155,01/31/02,E
ESPN Winter X-Games Snowboarding 2002,US,Konami,AGB-AWXE-USA,083717500117,2002,E
ESPN X Games Skateboarding,US,Konami,AGB-AXSE-USA,083717500032,09/12/01,E
EX Monopoly,JP,Takara,AGB-AMOJ-JPN,4904880138449,07/13/01,
EZ-Talk Chuukyuuhen,JP,Keynet,,4541470002683,Canceled,
EZ-Talk Shokyuuhen 1,JP,Keynet,AGB-A22J-JPN,4541470002621,03/21/01,
EZ-Talk Shokyuuhen 1-6 Kan Set,JP,Keynet,AGB-A22J-JPN,4541470002614,03/21/01,
EZ-Talk Shokyuuhen 2,JP,Keynet,AGB-A23J-JPN,4541470002638,08/01/01,
EZ-Talk Shokyuuhen 3,JP,Keynet,AGB-A24J-JPN,4541470002645,08/01/01,
EZ-Talk Shokyuuhen 4,JP,Keynet,AGB-A25J-JPN,4541470002652,08/01/01,
EZ-Talk Shokyuuhen 5,JP,Keynet,AGB-A26J-JPN,4541470002669,08/01/01,
EZ-Talk Shokyuuhen 6,JP,Keynet,AGB-A27J-JPN,4541470002676,08/01/01,
Earthworm Jim,US,Majesco,AGB-AEJE-USA,096427012535,06/10/01,E
Earthworm Jim 2,US,Majesco,AGB-AJ4E-USA,096427012719,05/31/02,E
Ecks vs. Sever,US,Bam Entertainment,AGB-AESE-USA,682384320082,11/27/01,T
"Ed, Edd n Eddy: Jawbreakers!",US,Bam Entertainment,AGB-AE3E-USA,682384320266,09/15/02,E
"Ed, Edd n Eddy: The Mis-Edventures",US,Midway,AGB-BEDE-USA,031719191574,11/03/05,E
Egg Mania,US,Kemco,AGB-AEME-USA,741648008026,09/16/02,E
Elemix!,JP,SIMS,AGB-AEKJ-JPN,4932896100013,01/03/03,
Elevator Action: Old & New,JP,Media Kite,AGB-ANWJ-JPN,4516647004135,12/20/02,
Elf Bowling 1 & 2,US,Ignition Entertainment,AGB-BEBE-USA,893384001035,11/28/05,T
Elf: The Movie,US,Crave,AGB-BELE-USA,650008899078,11/04/04,E
Eragon,US,Sierra Entertainment,AGB-BENE-USA,020626724340,11/14/06,E10+
Erementar Gerad: Tozasareshi Uta,JP,Tomy Corporation,AGB-BEJJ-JPN,4904810714255,07/07/05,A
Esoteric,EU,,,,Canceled,
European Super League,EU,Virgin Interactive,AGB-AELP-EUR,,12/14/01,
Evolution Skateboarding,US,Konami,,,Canceled,
Extreme Ghostbusters,US,DreamCatcher Interactive,AGB-AEGE-USA,625904363909,12/30/02,E
Eyeshield 21: DevilBats DevilDays,JP,Nintendo,AGB-BE4J-JPN,4902370512984,04/06/06,A
F-14 Tomcat,US,Majesco,AGB-AFTE-USA,096427012504,09/02/01,E
F-Zero Climax,JP,Nintendo,AGB-BFTJ-JPN,4902370509588,10/21/04,A
F-Zero: GP Legend,US,Nintendo,AGB-BFZE-USA,045496733988,09/20/04,E
F-Zero: Maximum Velocity,US,Nintendo,AGB-AFZE-USA,045496731403,06/12/01,E
F1 2002,US,EA Sports,AGB-AF8E-USA,802068100124,01/07/03,E
F24: Stealth Fighter,US,Majesco,AGB-BYAE-USA,096427014775,02/13/07,E10+
FIFA 07 Soccer,US,EA Sports,AGB-B7FE-USA,014633152555,10/03/06,E
FIFA 2002,EU,Electronic Arts,,,Canceled,
FIFA Soccer 06,US,Electronic Arts,AGB-BF6E-USA,014633149913,10/11/05,E
FIFA Soccer 2003,US,Electronic Arts,AGB-AFJE-USA,014633146165,11/19/02,E
FIFA Soccer 2004,US,EA Sports,AGB-BFIE-USA,014633147285,11/04/03,E
FIFA Soccer 2005,US,EA Sports,AGB-BF5E-USA,014633148398,10/12/04,E
FIFA World Cup: Germany 2006,US,Electronic Arts,AGB-B6WE-USA,014633152029,04/24/06,E
Famicom Mini: Balloon Fight,JP,Nintendo,AGB-FBFJ-JPN,4902370509052,05/21/04,A
Famicom Mini: Clu Clu Land,JP,Nintendo,AGB-FCLJ-JPN,4902370509083,05/21/04,A
Famicom Mini: Dai-2-Ji Super Robot Taisen,JP,Nintendo,,4983164730098,12/16/04,A
Famicom Mini: Dig Dug,JP,Nintendo,AGB-FDDJ-JPN,4902370509090,05/21/04,A
Famicom Mini: Famicom Mukashi Banashi - Shin Onigashima Zenkouhen,JP,Nintendo,AGB-FFMJ-JPN,4902370509496,08/10/04,A
Famicom Mini: Famicom Tantei Club - Kieta Koukeisha Zenkouhen,JP,Nintendo,AGB-FTKJ-JPN,4902370509472,08/10/04,A
Famicom Mini: Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo Zenkouhen,JP,Nintendo,AGB-FTUJ-JPN,4902370509489,08/10/04,C
Famicom Mini: Ganbare Goemon! Karakuri Douchuu,JP,Nintendo,AGB-FGGJ-JPN,4902370509120,05/21/04,A
Famicom Mini: Hikari Shinwa: Palutena no Kagami,JP,Nintendo,AGB-FPTJ-JPN,4902370509458,08/10/04,A
Famicom Mini: Kidou Senshi Z-Gundam - Hot Scramble,JP,Nintendo,AGB-FGZJ-JPN,,03/18/04,A
Famicom Mini: Makai-Mura,JP,Nintendo,AGB-FMKJ-JPN,4902370509144,05/21/04,A
Famicom Mini: Mappy,JP,Nintendo,AGB-FMPJ-JPN,4902370506761,02/14/04,A
Famicom Mini: Mario Bros.,JP,Nintendo,AGB-FMBJ-JPN,4902370509076,05/21/04,A
Famicom Mini: Nazo no Murasame-Jou,JP,Nintendo,AGB-FNMJ-JPN,4902370509465,08/10/04,A
Famicom Mini: SD Gundam World Gachapon Senshi - Scramble Wars,JP,Nintendo,AGB-FSDJ-JPN,4902370509519,08/10/04,A
Famicom Mini: Star Soldier,JP,Nintendo,AGB-FSOJ-JPN,4902370506785,02/14/04,A
Famicom Mini: Super Mario Bros. 2,JP,Nintendo,AGB-FM2J-JPN,4902370509434,08/10/04,A
Famicom Mini: Takahashi Meijin no Bouken Jima,JP,Nintendo,AGB-FTBJ-JPN,4902370509137,05/21/04,A
Famicom Mini: TwinBee,JP,Nintendo,AGB-FTWJ-JPN,4902370509113,05/21/04,A
Famicom Mini: Wrecking Crew,JP,Nintendo,AGB-FWRJ-JPN,4902370509106,05/21/04,A
Family Feud,US,Global Star Software,AGB-B2FE-USA,710425350207,10/12/06,E
Family Tennis Advance,JP,Namco,AGB-AATJ-JPN,4907892042070,06/14/02,
Famista Advance,JP,Namco,AGB-AN7J-JPN,4907892042063,06/28/02,
Fancy Pocket,JP,Jorudan,AGB-AJEJ-JPN,4941013900146,09/27/02,
Fantastic 4,US,Activision,AGB-BF4E-USA,047875810457,06/27/05,E10+
Fantastic 4: Flame on,US,Activision,AGB-BH4E-USA,047875812574,11/08/05,E10+
Fantastic Children,JP,Bandai,AGB-BFCJ-JPN,4543112328502,05/19/05,A
Fantastic Marchen: Cake-yasan Monogatari + Doubutsu Chara Navi Uranai  Kosei Shinri Gaku,JP,Culture Brain,AGB-AAXJ-JPN,4967996200264,11/01/02,
Fear Factor: Unleashed,US,Hip Games,AGB-BFUE-USA,677990105123,11/17/04,T
Field of Nine: Digital Edition 2001,JP,Konami,AGB-AF9J-JPN,4988602082999,09/20/01,
FightBox,EU,BBC Multimedia,AGB-BOXP-EUR,,02/06/04,7+
Fila Decathalon,EU,THQ,AGB-AFLP-EUR,,03/29/02,
Final Fantasy I & II: Dawn of Souls,US,Nintendo,AGB-BFFE-USA,045496734923,11/29/04,E
Final Fantasy IV Advance,US,Nintendo,AGB-BZ4E-USA,045496736873,12/12/05,E10+
Final Fantasy Tactics Advance,US,Square Enix,AGB-AFXE-USA,045496733377,09/08/03,E
Final Fantasy V Advance,US,Nintendo,AGB-BZ5E-USA,045496738105,11/06/06,E
Final Fantasy VI Advance,US,Nintendo,AGB-BZ6E-USA,045496738433,02/05/07,E10+
Final Fight One,US,Capcom,AGB-AFFE-USA,013388280025,09/26/01,E
Fire Eaters: Zero Bandits,US,Lost Boys,,,Canceled,
Fire Emblem,US,Nintendo,AGB-AE7E-USA,045496733421,11/03/03,E
Fire Emblem: Fuuin no Tsurugi,JP,Nintendo,AGB-AFEJ-JPN,4902370505870,03/29/02,
Fire Emblem: The Sacred Stones,US,Nintendo,AGB-BE8E-USA,045496735203,05/23/05,E
Fire Pro Wrestling,US,Bam Entertainment,AGB-AFPE-USA,682384320051,06/10/01,T
Fire Pro Wrestling 2,US,Bam Entertainment,AGB-AFYE-USA,682384320129,09/23/02,T
Flashback Legends,EU,Delphine Software International,,,Canceled,
Ford Racing 3,US,Destination Software,AGB-BF3E-USA,802068100384,11/03/05,E
Formation Soccer 2002,JP,Spike,AGB-P-AFMJ,4940261507053,05/02/02,
Fortress,US,Majesco,AGB-AFOE-USA,096427012528,08/13/01,E
Foster's Home for Imaginary Friends,US,Crave,AGB-BFYE-USA,650008899283,10/17/06,E
Franklin the Turtle,US,The Game Factory,AGB-BFKE-USA,855433001007,11/14/05,EC
Franklin's Great Adventures,US,The Game Factory,AGB-BFLE-USA,855433001038,April 2006,E
Freekstyle,US,Destination Software,AGB-BFSE-USA,802068100094,08/30/03,E
Frisbee Disc Freestyle / Frisbee Disc Golf,US,Destination Software,,,Canceled,E
